Date,Close,High,Low,Open,Volume,Symbol,Adj Close
,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,,
2023-08-01,160.1217041015625,160.39356035913337,157.94688169536298,158.85306000247672,5584773,ONGC.NS,160.1217041015625
2023-08-02,159.44207763671875,161.88875641197993,157.67503262276256,160.3935676679826,8975495,ONGC.NS,159.44207763671875
2023-08-03,155.95330810546875,159.30616541862557,155.40959553482276,158.8077645333976,6152393,ONGC.NS,155.95330810546875
2023-08-04,157.08602905273438,158.0828169829827,155.95330606800795,157.08602905273438,4605271,ONGC.NS,157.08602905273438
2023-08-07,156.7235565185547,158.1281358488382,155.9533131502728,157.94690292848867,2240015,ONGC.NS,156.7235565185547
2023-08-08,157.08602905273438,157.49380656179892,156.40639526189852,156.67823771648497,3631238,ONGC.NS,157.08602905273438
2023-08-09,160.3029327392578,160.6201006691958,157.04069921661653,157.0860108962053,4852294,ONGC.NS,160.3029327392578
2023-08-10,161.88876342773438,162.8855651850537,160.30295124929853,161.39037637625958,10430692,ONGC.NS,161.88876342773438
2023-08-11,160.57479858398438,162.84024442695025,160.1217094153912,162.11529899176435,4112277,ONGC.NS,160.57479858398438
2023-08-14,161.29974365234375,163.5198778079645,160.71073326538578,163.1121003225948,12876956,ONGC.NS,161.29974365234375
2023-08-16,162.251220703125,162.61368647733462,159.30614134932725,159.75923048068074,8371665,ONGC.NS,162.251220703125
2023-08-17,161.07321166992188,162.29655804892192,160.48420123688342,161.93407839020313,5199363,ONGC.NS,161.07321166992188
2023-08-18,159.30116271972656,161.43668050311828,158.25610971126028,161.43668050311828,6734650,ONGC.NS,159.30116271972656
2023-08-21,159.9827117919922,160.20989541740934,158.39242641407216,159.30116091574075,3599820,ONGC.NS,159.9827117919922
2023-08-22,160.07359313964844,161.66387867868175,159.5738002060467,159.9827279999888,5348036,ONGC.NS,160.07359313964844
2023-08-23,159.48292541503906,161.02777149197527,159.02855810616433,160.84602734166333,6379611,ONGC.NS,159.48292541503906
2023-08-24,157.30194091796875,160.57337666144156,157.02931780613247,159.48289808028397,7976333,ONGC.NS,157.30194091796875
2023-08-25,158.75592041015625,159.25572717738862,157.07476984097826,157.30195347461222,4757915,ONGC.NS,158.75592041015625
2023-08-28,159.2102813720703,159.7555276176733,158.61960949449045,159.1194162419285,4354221,ONGC.NS,159.2102813720703
2023-08-29,159.6646728515625,160.0281750258578,158.98312187422272,159.5738077076313,4596468,ONGC.NS,159.6646728515625
2023-08-30,159.71009826660156,160.75513745985057,159.0285473493899,159.6646587655497,5937955,ONGC.NS,159.71009826660156
2023-08-31,158.256103515625,159.93726784340865,157.25650391131632,159.75552372136957,15823452,ONGC.NS,158.256103515625
2023-09-01,165.1625213623047,167.88872529125607,158.4833161898977,158.4833161898977,22460960,ONGC.NS,165.1625213623047
2023-09-04,166.2529754638672,167.61607722585492,165.20793632615187,167.07084484077274,10998180,ONGC.NS,166.2529754638672
2023-09-05,166.38929748535156,169.0246220678917,165.75317222332808,166.75278574977486,13506519,ONGC.NS,166.38929748535156
2023-09-06,166.3438720703125,169.70618733257947,165.70776062061705,168.02502276835116,11954407,ONGC.NS,166.3438720703125
2023-09-07,165.1625213623047,168.29765310736073,164.48097038006685,168.11590895200203,11137801,ONGC.NS,165.1625213623047
2023-09-08,167.61607360839844,168.0704408525883,165.38967688510573,165.84404412929558,9737214,ONGC.NS,167.61607360839844
2023-09-11,166.6619110107422,168.97918688769263,165.66231132493238,168.52481961245485,10845871,ONGC.NS,166.6619110107422
2023-09-12,164.3900604248047,168.02499831250574,163.75394906769452,167.97957268185957,15524470,ONGC.NS,164.3900604248047
2023-09-13,167.11627197265625,167.8432623588102,164.39006842422017,165.29880294036553,10578786,ONGC.NS,167.11627197265625
2023-09-14,170.75123596191406,171.65997061603002,167.38892051492306,167.8887273479249,17746404,ONGC.NS,170.75123596191406
2023-09-15,169.61529541015625,174.2044075851137,168.6611352413634,174.2044075851137,19924829,ONGC.NS,169.61529541015625
2023-09-18,169.7061767578125,170.38772766848646,168.20677030080535,168.84288171086325,5022956,ONGC.NS,169.7061767578125
2023-09-20,171.02383422851562,172.20519188008635,169.2063651849263,169.433548815375,12687099,ONGC.NS,171.02383422851562
2023-09-21,169.66075134277344,171.25103693304135,169.07007938429274,171.20559742865285,7814108,ONGC.NS,169.66075134277344
2023-09-22,168.20677185058594,170.5694733763112,168.11589284851658,169.56987368449285,7814821,ONGC.NS,168.20677185058594
2023-09-25,168.5702667236328,169.6607454601974,168.3430830757573,169.02463401938385,5540062,ONGC.NS,168.5702667236328
2023-09-26,170.6149139404297,170.97840221859414,168.3430775364293,169.0246284576294,12446655,ONGC.NS,170.6149139404297
2023-09-27,170.16055297851562,172.0234616722126,169.29725788617495,172.0234616722126,5630907,ONGC.NS,170.16055297851562
2023-09-28,170.34230041503906,172.20520914472388,169.47900530602112,171.65996283050742,14890642,ONGC.NS,170.34230041503906
2023-09-29,174.3407440185547,174.7042323234669,170.97841480026156,171.29647746670227,10085766,ONGC.NS,174.3407440185547
2023-10-03,167.7523956298828,172.02344504186735,166.8890867548129,172.02344504186735,22118500,ONGC.NS,167.7523956298828
2023-10-04,166.0712432861328,167.75240779337096,165.48057135990814,167.6160892876497,9360058,ONGC.NS,166.0712432861328
2023-10-05,165.57142639160156,167.2071512970934,164.48094774333643,164.70813137281618,11128340,ONGC.NS,165.57142639160156
2023-10-06,164.88987731933594,166.75278587482646,164.11746129031005,166.75278587482646,5759904,ONGC.NS,164.88987731933594
2023-10-09,165.1170654296875,167.8432690874133,164.7081376542664,166.20754411954005,14622727,ONGC.NS,165.1170654296875
2023-10-10,166.75279235839844,167.66152692165946,165.43513001490774,165.662313655723,11819690,ONGC.NS,166.75279235839844
2023-10-11,166.52560424804688,167.84326655617159,166.07123697861155,167.57064342127268,8499601,ONGC.NS,166.52560424804688
2023-10-12,167.61607360839844,167.97957572346303,166.29841137348544,166.4801554979238,8677885,ONGC.NS,167.61607360839844
2023-10-13,168.02500915527344,169.25180631801365,167.25259312400502,167.66152088952225,7435899,ONGC.NS,168.02500915527344
2023-10-16,169.5244140625,171.02382035535655,169.25179095483867,170.79663674333665,12376549,ONGC.NS,169.5244140625
2023-10-17,169.25180053710938,169.97879090996946,168.6156891606773,169.93335141175547,4381065,ONGC.NS,169.25180053710938
2023-10-18,169.88792419433594,170.88753776255174,169.070068632115,170.84209826105302,10181113,ONGC.NS,169.88792419433594
2023-10-19,169.2972412109375,169.61528996826806,168.16132307863947,169.02461808594833,9148124,ONGC.NS,169.2972412109375
2023-10-20,169.2063751220703,170.20598870122504,168.25220104491157,169.93336555543837,7912216,ONGC.NS,169.2063751220703
2023-10-23,167.97959899902344,168.97919875503476,167.3889131800174,168.97919875503476,4723090,ONGC.NS,167.97959899902344
2023-10-25,167.52520751953125,168.8883092442917,166.29841042077175,167.97957476111807,6812004,ONGC.NS,167.52520751953125
2023-10-26,164.3900604248047,167.3434474585618,163.48132595287942,166.7527755982854,8474867,ONGC.NS,164.3900604248047
2023-10-27,167.8887176513672,168.8428917563179,163.8448514473462,164.48096289525014,6422123,ONGC.NS,167.8887176513672
2023-10-30,171.56907653808594,171.93256479195998,167.75239440765637,168.1158826615304,7352638,ONGC.NS,171.56907653808594
2023-10-31,169.16094970703125,172.47783950230445,167.38891991113508,171.93259316532544,9404675,ONGC.NS,169.16094970703125
2023-11-01,169.66075134277344,171.5690995975709,168.1613447612825,169.1609445268798,9167869,ONGC.NS,169.66075134277344
2023-11-02,169.2063751220703,170.5240374828185,168.7974473364849,169.93336555543837,11471209,ONGC.NS,169.2063751220703
2023-11-03,172.65956115722656,173.25023305681535,168.84287889435717,169.61529492718952,7464912,ONGC.NS,172.65956115722656
2023-11-06,175.65838623046875,176.47624175544453,172.25063176608896,172.8413036601061,8962124,ONGC.NS,175.65838623046875
2023-11-07,175.56752014160156,179.92944894999073,174.79510405925717,175.74926428649496,13921916,ONGC.NS,175.56752014160156
2023-11-08,177.52130126953125,178.61177996477397,174.74965809723884,176.0218809306572,10186886,ONGC.NS,177.52130126953125
2023-11-09,175.11314392089844,178.74808209825466,174.6587766487289,178.5663379626246,5303833,ONGC.NS,175.11314392089844
2023-11-10,178.02110290527344,178.5663492127041,175.11315495341896,175.11315495341896,6025889,ONGC.NS,178.02110290527344
2023-11-13,177.9302215576172,179.29332333584279,176.38537564886587,178.0210866897859,11181086,ONGC.NS,177.9302215576172
2023-11-15,181.29254150390625,184.47311240748357,179.6113770512542,180.38380696002702,19769385,ONGC.NS,181.29254150390625
2023-11-16,183.38262939453125,184.83659631066593,182.6556390033697,184.01874078697696,18629240,ONGC.NS,183.38262939453125
2023-11-17,178.43002319335938,182.88281666124493,177.70303282594043,182.51932841062944,13199928,ONGC.NS,178.43002319335938
2023-11-20,179.7931365966797,180.3838085087972,179.0207066812748,179.92944123295638,6423265,ONGC.NS,179.7931365966797
2023-11-21,178.95077514648438,181.52459648282073,178.7635909964524,180.6354610592425,10720353,ONGC.NS,178.95077514648438
2023-11-22,178.76361083984375,179.55916141733255,177.5936919207348,178.95079501065382,7538825,ONGC.NS,178.76361083984375
2023-11-23,178.43601989746094,179.4655542130026,177.45329947408663,178.76360289274317,6541617,ONGC.NS,178.43601989746094
2023-11-24,176.75132751464844,179.55913246782006,176.09616160058746,178.62319748342952,5751331,ONGC.NS,176.75132751464844
2023-11-28,181.5246124267578,181.99257998355853,176.33016969002236,176.7513519161322,9277764,ONGC.NS,181.5246124267578
2023-11-29,179.6995391845703,182.97531203428906,179.41875579834718,182.97531203428906,8791333,ONGC.NS,179.6995391845703
2023-11-30,182.4605255126953,183.11567715687545,179.74631972341987,180.3078721550451,14965403,ONGC.NS,182.4605255126953
2023-12-01,182.086181640625,185.54913875097853,181.80539824654517,182.74133337265351,9935740,ONGC.NS,182.086181640625
2023-12-04,189.10568237304688,192.70902379757285,183.49007199392884,183.91123991611556,28615290,ONGC.NS,189.10568237304688
2023-12-05,189.10568237304688,190.88395328060662,186.39146212106508,189.24606692003053,14557746,ONGC.NS,189.10568237304688
2023-12-06,189.01210021972656,190.69678634181577,186.34469361755257,190.69678634181577,12662213,ONGC.NS,189.01210021972656
2023-12-07,186.15748596191406,188.0293561647739,183.49007949158062,188.0293561647739,16425880,ONGC.NS,186.15748596191406
2023-12-08,183.39646911621094,187.46779227233966,181.66499785260186,187.0466243585556,10414387,ONGC.NS,183.39646911621094
2023-12-11,185.12794494628906,187.9825495385048,181.80537285637354,184.42599369973937,10108266,ONGC.NS,185.12794494628906
2023-12-12,182.88169860839844,185.1279512424934,182.0861624039934,184.33240075685316,10719911,ONGC.NS,182.88169860839844
2023-12-13,180.77586364746094,182.88171767831727,179.7463435788954,182.88171767831727,10892122,ONGC.NS,180.77586364746094
2023-12-14,183.39646911621094,183.7240520942849,180.86944735227104,183.34966950773816,15257294,ONGC.NS,183.39646911621094
2023-12-15,188.1697540283203,189.0120899027687,184.2388294788341,184.6131978049809,22863981,ONGC.NS,188.1697540283203
2023-12-18,186.25108337402344,188.73130565620818,184.70679618417046,188.1697531695508,8061011,ONGC.NS,186.25108337402344
2023-12-19,187.4677734375,190.50956202656178,186.53183848701946,189.05885999707013,16739742,ONGC.NS,187.4677734375
2023-12-20,190.18199157714844,198.4182225387787,188.07613780020387,188.82488866603114,57762576,ONGC.NS,190.18199157714844
2023-12-21,189.667236328125,193.5045758297461,188.31013333212002,190.88395477604652,22823936,ONGC.NS,189.667236328125
2023-12-22,190.88394165039062,191.3987087600264,188.87168709963734,190.93074125694568,9910694,ONGC.NS,190.88394165039062
2023-12-26,194.06613159179688,195.14245114943165,190.60316060204678,191.39871107941855,17052969,ONGC.NS,194.06613159179688
2023-12-27,192.38143920898438,196.45274782892966,191.3987046175374,196.07837954706156,20361303,ONGC.NS,192.38143920898438
2023-12-28,194.9552764892578,195.5168289583455,192.19427090951177,193.2705905195233,22010872,ONGC.NS,194.9552764892578
2023-12-29,191.91348266601562,194.6744881757223,191.16473177832347,194.6744881757223,12171663,ONGC.NS,191.91348266601562
2024-01-01,192.19427490234375,193.83216129670575,191.6327081403538,192.80262699346952,4820168,ONGC.NS,192.19427490234375
2024-01-02,193.7853546142578,197.24831143685466,190.60316688117345,192.19426788833337,21141219,ONGC.NS,193.7853546142578
2024-01-03,194.90846252441406,196.96751665521975,191.39870629648343,192.33464129059826,11650902,ONGC.NS,194.90846252441406
2024-01-04,200.8984375,201.60038873414567,195.8911939318348,197.014313050221,31054419,ONGC.NS,200.8984375
2024-01-05,202.5831298828125,203.5658644987084,199.40095656406226,201.64719487362302,20743811,ONGC.NS,202.5831298828125
2024-01-08,203.98703002929688,206.654450487025,203.19149384945908,204.03382963546022,19310595,ONGC.NS,203.98703002929688
2024-01-09,202.77032470703125,207.2628158439787,202.11517302234293,206.84164792391016,11951525,ONGC.NS,202.77032470703125
2024-01-10,198.51182556152344,201.22603143583834,196.2655729209404,201.22603143583834,16500666,ONGC.NS,198.51182556152344
2024-01-11,198.27784729003906,200.2901019475789,197.34191223420925,200.2901019475789,12586419,ONGC.NS,198.27784729003906
2024-01-12,209.08787536621094,210.35139334126646,198.7458049383802,200.10290784562525,39228118,ONGC.NS,209.08787536621094
2024-01-15,218.5408477783203,220.3659183831768,210.25781635773953,213.86117223702865,57884916,ONGC.NS,218.5408477783203
2024-01-16,220.03834533691406,223.6416868641061,216.29460497750242,219.89794650469446,34505065,ONGC.NS,220.03834533691406
2024-01-17,217.18373107910156,222.05059047994925,215.92021304986162,217.32411562402356,26010955,ONGC.NS,217.18373107910156
2024-01-18,218.58763122558594,219.47676665643317,210.2578008093298,215.31185858892277,19232183,ONGC.NS,218.58763122558594
2024-01-19,226.5430908203125,227.01105836413416,219.9447455961799,220.88068068382321,26391844,ONGC.NS,226.5430908203125
2024-01-23,215.1714630126953,229.9124401002192,213.39319212415492,229.30408802814893,20282617,ONGC.NS,215.1714630126953
2024-01-24,219.33639526367188,219.9447473630326,213.48680091891038,216.20100698238522,14458601,ONGC.NS,219.33639526367188
2024-01-25,219.05560302734375,222.28457611892952,217.88568420566517,219.94473847557236,18291957,ONGC.NS,219.05560302734375
2024-01-29,236.3236083984375,238.6166464949672,223.78208400186628,225.56035494662746,54127939,ONGC.NS,236.3236083984375
2024-01-30,233.23501586914062,246.43169174673932,232.7202487259795,240.06734471533693,51491099,ONGC.NS,233.23501586914062
2024-01-31,236.08961486816406,238.05508417321778,230.5208042121591,234.40492893258022,33293192,ONGC.NS,236.08961486816406
2024-02-01,231.78431701660156,238.33586258132465,229.72526269536434,238.33586258132465,29758133,ONGC.NS,231.78431701660156
2024-02-02,240.76930236816406,243.343123870642,233.04783786073023,233.9837729525404,30482663,ONGC.NS,240.76930236816406
2024-02-05,246.10414123535156,250.87738730354414,238.75704512920305,243.38990664759092,34001868,ONGC.NS,246.10414123535156
2024-02-06,254.8551025390625,255.8846368059469,243.5303112907469,248.3503710828978,36708949,ONGC.NS,254.8551025390625
2024-02-07,254.48074340820312,257.99049997018403,250.40942008381083,257.38214787860176,23756939,ONGC.NS,254.48074340820312
2024-02-08,255.650634765625,257.9904722219505,251.86010951136535,255.5570355548782,25252940,ONGC.NS,255.650634765625
2024-02-09,250.409423828125,257.99050382785634,242.5475747242257,257.38215172717753,26743792,ONGC.NS,250.409423828125
2024-02-12,241.3776397705078,249.52028599852866,240.34810551969923,245.16819379905706,30906374,ONGC.NS,241.3776397705078
2024-02-13,242.87513732910156,245.58934317057438,238.38264638353013,241.47123480118768,20711842,ONGC.NS,242.87513732910156
2024-02-14,251.6261444091797,252.37488102569154,239.59937328008735,241.47124338383804,36168962,ONGC.NS,251.6261444091797
2024-02-15,259.5347900390625,261.92144166530653,251.76654018690888,254.24676247253822,32831246,ONGC.NS,259.5347900390625
2024-02-16,260.8642883300781,263.99806673872973,256.73337753284864,261.2916059418891,27044984,ONGC.NS,260.8642883300781
2024-02-19,260.8168029785156,264.9951840697548,258.6801278656706,260.86430203599656,15322964,ONGC.NS,260.8168029785156
2024-02-20,262.6685791015625,266.9893990659022,260.24699677497483,260.9592217568226,18968785,ONGC.NS,262.6685791015625
2024-02-21,259.2024230957031,266.94192876233643,257.9204123333815,262.09879309384837,16340579,ONGC.NS,259.2024230957031
2024-02-22,260.8642883300781,262.09880007154464,254.9765500696005,260.05709420042257,16791453,ONGC.NS,260.8642883300781
2024-02-23,258.4902038574219,262.0987989169736,257.44560139896976,261.05419645852146,9464646,ONGC.NS,258.4902038574219
2024-02-26,256.258544921875,258.20528154241174,254.31177932083062,258.20528154241174,8661999,ONGC.NS,256.258544921875
2024-02-27,255.78375244140625,256.5909465970721,251.60537143506045,254.54921167964952,19582774,ONGC.NS,255.78375244140625
2024-02-28,252.3650665283203,256.6858867430921,251.27299395562625,256.4010083260451,9118196,ONGC.NS,252.3650665283203
2024-02-29,251.27301025390625,252.93486874899756,248.32914083792778,251.65285782811037,17179832,ONGC.NS,251.27301025390625
2024-03-01,256.9233093261719,259.20245271092926,253.0773055802897,253.0773055802897,12930057,ONGC.NS,256.9233093261719
