Date,Close,High,Low,Open,Volume,Symbol,Adj Close
,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,,
2023-08-01,1275.227783203125,1280.259200694302,1256.4473515480593,1280.259200694302,1219778,SBILIFE.NS,1275.227783203125
2023-08-02,1257.59326171875,1280.1597248448265,1247.8293675846523,1275.2777777777778,888107,SBILIFE.NS,1257.59326171875
2023-08-03,1249.12451171875,1270.0969001248018,1247.0322836203209,1255.301589270294,871719,SBILIFE.NS,1249.12451171875
2023-08-04,1263.222412109375,1282.4013938625642,1249.373668493469,1254.3053580105895,1609140,SBILIFE.NS,1263.222412109375
2023-08-07,1297.74462890625,1300.8829105038428,1261.8774415512175,1268.3035973043413,1719680,SBILIFE.NS,1297.74462890625
2023-08-08,1344.371826171875,1353.737171127772,1288.9769752688537,1302.0784853704574,3458915,SBILIFE.NS,1344.371826171875
2023-08-09,1344.371826171875,1368.9309093869797,1338.0452775158033,1360.960423742805,1746764,SBILIFE.NS,1344.371826171875
2023-08-10,1329.42724609375,1353.8867240434606,1325.192925338869,1339.9881158878127,841571,SBILIFE.NS,1329.42724609375
2023-08-11,1306.6614990234375,1335.0563543205537,1300.0858726470447,1335.0563543205537,891342,SBILIFE.NS,1306.6614990234375
2023-08-14,1292.314697265625,1311.0951312732666,1287.1836723894867,1309.152373886947,888959,SBILIFE.NS,1292.314697265625
2023-08-16,1286.5361328125,1295.1541235890302,1276.2740833382964,1290.2224339758734,395774,SBILIFE.NS,1286.5361328125
2023-08-17,1279.711181640625,1285.190890283692,1271.541482857125,1281.753667146477,843146,SBILIFE.NS,1279.711181640625
2023-08-18,1277.7186279296875,1281.1061086850134,1261.3293653143064,1273.833113436773,886254,SBILIFE.NS,1277.7186279296875
2023-08-21,1273.8331298828125,1285.0416255723762,1269.5988092889772,1278.2167997898723,703317,SBILIFE.NS,1273.8331298828125
2023-08-22,1282.0029296875,1308.3553018595885,1274.0324432390835,1279.6117594289806,1405263,SBILIFE.NS,1282.0029296875
2023-08-23,1295.4530029296875,1299.687323454549,1281.5046529654378,1285.1909539508626,583458,SBILIFE.NS,1295.4530029296875
2023-08-24,1288.97705078125,1306.8110377788544,1285.3903563552433,1295.1043863031598,618797,SBILIFE.NS,1288.97705078125
2023-08-25,1291.6171875,1293.7592797820507,1277.7185805675936,1288.279571052131,487521,SBILIFE.NS,1291.6171875
2023-08-28,1286.78515625,1302.1781081923536,1284.7925348143574,1295.203933167605,764751,SBILIFE.NS,1286.78515625
2023-08-29,1292.4141845703125,1296.8478401338855,1285.240796216159,1287.2334176056413,1011094,SBILIFE.NS,1292.4141845703125
2023-08-30,1295.8016357421875,1303.0248881145387,1288.5286408082072,1297.146630825462,812860,SBILIFE.NS,1295.8016357421875
2023-08-31,1287.7813720703125,1303.772084941,1281.7536440236972,1300.0359200244911,1390078,SBILIFE.NS,1287.7813720703125
2023-09-01,1315.67822265625,1322.2039851617262,1288.4290260765501,1293.1615021861555,761000,SBILIFE.NS,1315.67822265625
2023-09-04,1323.4493408203125,1327.5341905107675,1296.6984219033486,1323.5988117545896,542261,SBILIFE.NS,1323.4493408203125
2023-09-05,1304.6190185546875,1334.010184679762,1300.8331108054676,1323.4493154130494,1922115,SBILIFE.NS,1304.6190185546875
2023-09-06,1314.930908203125,1324.096917979075,1300.6337523872187,1305.167014712256,1461738,SBILIFE.NS,1314.930908203125
2023-09-07,1342.5286865234375,1346.3147158829534,1306.6116366515796,1315.1301419005101,1468196,SBILIFE.NS,1342.5286865234375
2023-09-08,1336.5009765625,1344.4714623813406,1329.4271947222712,1343.0268604746605,1214231,SBILIFE.NS,1336.5009765625
2023-09-11,1345.1689453125,1351.8441785003286,1332.0674349973224,1339.4899012264734,844034,SBILIFE.NS,1345.1689453125
2023-09-12,1341.532470703125,1347.8092772905331,1326.3885954337807,1347.8092772905331,1139357,SBILIFE.NS,1341.532470703125
2023-09-13,1340.5360107421875,1346.06558362623,1323.3496516301082,1345.0194087714256,438029,SBILIFE.NS,1340.5360107421875
2023-09-14,1347.75927734375,1355.7297628131641,1337.2980151651439,1340.5360248870934,889229,SBILIFE.NS,1347.75927734375
2023-09-15,1367.5859375,1369.7777724414136,1347.0120967573398,1350.2999707894214,878944,SBILIFE.NS,1367.5859375
2023-09-18,1368.6319580078125,1387.860803138621,1362.5047445074385,1369.9272105639654,1324270,SBILIFE.NS,1368.6319580078125
2023-09-20,1340.2371826171875,1371.7206998566476,1335.4050997663098,1364.9457380562653,574012,SBILIFE.NS,1340.2371826171875
2023-09-21,1329.2777099609375,1346.9124826236482,1323.1504963474133,1340.536069710916,783641,SBILIFE.NS,1329.2777099609375
2023-09-22,1313.984375,1332.665201088884,1311.1449137584818,1321.1578851901083,1084861,SBILIFE.NS,1313.984375
2023-09-25,1289.37548828125,1335.0563085443935,1284.3440707092757,1313.9345708183898,908011,SBILIFE.NS,1289.37548828125
2023-09-26,1284.94189453125,1297.5452495377401,1280.4584962647489,1290.7205453893916,749346,SBILIFE.NS,1284.94189453125
2023-09-27,1296.2003173828125,1299.1892497057552,1273.2353053868824,1278.5656653254377,643756,SBILIFE.NS,1296.2003173828125
2023-09-28,1284.64306640625,1303.672576830025,1279.7611195553436,1296.2002464316872,1026081,SBILIFE.NS,1284.64306640625
2023-09-29,1300.583984375,1307.159610530813,1284.2444649193735,1285.1909114162115,1294800,SBILIFE.NS,1300.583984375
2023-10-03,1287.6817626953125,1297.346049810994,1277.91799044994,1297.346049810994,1282289,SBILIFE.NS,1287.6817626953125
2023-10-04,1265.8626708984375,1292.9124104401344,1259.6854712821294,1286.8349391947063,1139615,SBILIFE.NS,1265.8626708984375
2023-10-05,1269.7481689453125,1277.3699704002938,1260.2832169525811,1266.310945553832,979561,SBILIFE.NS,1269.7481689453125
2023-10-06,1278.216796875,1282.7999235091397,1267.3072430766877,1271.2924859794446,784191,SBILIFE.NS,1278.216796875
2023-10-09,1272.537841796875,1285.9880362492202,1267.307210620963,1273.3846815680308,1345177,SBILIFE.NS,1272.537841796875
2023-10-10,1297.246337890625,1307.7573423361946,1275.0784258014971,1280.2591925631098,1221002,SBILIFE.NS,1297.246337890625
2023-10-11,1304.5194091796875,1306.1134819982517,1286.3866028310954,1305.167035467843,1374812,SBILIFE.NS,1304.5194091796875
2023-10-12,1308.8035888671875,1312.5397540306915,1296.1503698748115,1307.1097876877564,726322,SBILIFE.NS,1308.8035888671875
2023-10-13,1311.5931396484375,1324.7445135323428,1308.0064455419017,1310.9953775673407,916350,SBILIFE.NS,1311.5931396484375
2023-10-16,1317.322021484375,1327.2851289577707,1305.7150985738406,1314.3330892423564,578729,SBILIFE.NS,1317.322021484375
2023-10-17,1343.37548828125,1346.11534266599,1320.1116581020838,1320.1116581020838,1073063,SBILIFE.NS,1343.37548828125
2023-10-18,1351.345947265625,1353.5876462637277,1334.0599815375792,1339.0913990479694,454861,SBILIFE.NS,1351.345947265625
2023-10-19,1343.17626953125,1348.6061140972122,1333.661453875346,1344.0231092864979,595436,SBILIFE.NS,1343.17626953125
2023-10-20,1357.622802734375,1363.6006669478284,1331.5692535467488,1335.0563410045966,936229,SBILIFE.NS,1357.622802734375
2023-10-23,1333.4622802734375,1361.5084511193788,1324.146799447155,1354.9327031290995,976136,SBILIFE.NS,1333.4622802734375
2023-10-25,1309.3017578125,1341.1338366879777,1303.8220488491497,1318.1689475499136,945901,SBILIFE.NS,1309.3017578125
2023-10-26,1300.783203125,1310.945645061419,1285.9880138095784,1310.945645061419,1107874,SBILIFE.NS,1300.783203125
2023-10-27,1298.09326171875,1315.8275195669644,1288.877387556572,1302.7758734558722,654531,SBILIFE.NS,1298.09326171875
2023-10-30,1321.3072509765625,1325.7906492937925,1300.1855119967086,1300.3847254961556,1242401,SBILIFE.NS,1321.3072509765625
2023-10-31,1362.8037109375,1370.3259061667836,1314.6321078170427,1320.1118172471251,2287988,SBILIFE.NS,1362.8037109375
2023-11-01,1331.1209716796875,1372.866293099358,1327.484413267102,1365.9918465018197,968893,SBILIFE.NS,1331.1209716796875
2023-11-02,1338.54345703125,1352.7408848412203,1335.2058404314948,1337.04899094599,637519,SBILIFE.NS,1338.54345703125
2023-11-03,1324.4456787109375,1344.9696559535143,1321.2076687550466,1339.8387528578442,690163,SBILIFE.NS,1324.4456787109375
2023-11-06,1326.9364013671875,1335.7537268704034,1318.5176244739391,1330.0748044432366,377106,SBILIFE.NS,1326.9364013671875
2023-11-07,1335.9031982421875,1339.0914655030192,1315.528692762955,1327.5840280936975,1038346,SBILIFE.NS,1335.9031982421875
2023-11-08,1340.5360107421875,1344.371782509878,1329.7758068240341,1337.1983943110793,498283,SBILIFE.NS,1340.5360107421875
2023-11-09,1345.716796875,1348.3570445207029,1330.5230588915651,1340.1374813493364,493454,SBILIFE.NS,1345.716796875
2023-11-10,1350.3995361328125,1354.9825409915866,1336.0526378453806,1346.812841965944,639801,SBILIFE.NS,1350.3995361328125
2023-11-13,1323.4493408203125,1354.6836580458166,1320.1117241812806,1346.5139586649063,1332535,SBILIFE.NS,1323.4493408203125
2023-11-15,1352.09326171875,1353.9862764218458,1327.1357510083376,1343.97330497913,742427,SBILIFE.NS,1352.09326171875
2023-11-16,1354.9326171875,1360.0636413490233,1343.0766177714927,1357.7223356500617,577249,SBILIFE.NS,1354.9326171875
2023-11-17,1408.7335205078125,1429.1578906536408,1349.0047403634853,1349.0047403634853,3192944,SBILIFE.NS,1408.7335205078125
2023-11-20,1380.1893310546875,1414.7612654425152,1377.8977676809848,1408.7335367551439,726211,SBILIFE.NS,1380.1893310546875
2023-11-21,1418.397705078125,1419.8921710782874,1381.9825015595195,1383.8755161503827,2049132,SBILIFE.NS,1418.397705078125
2023-11-22,1424.823974609375,1433.2428733914278,1412.1210125882574,1419.7428141249209,865655,SBILIFE.NS,1424.823974609375
2023-11-23,1405.74462890625,1429.1081893786,1401.1616236992538,1424.8240044299057,549853,SBILIFE.NS,1405.74462890625
2023-11-24,1404.4991455078125,1413.715019485213,1395.881155246535,1408.7833301669118,387896,SBILIFE.NS,1404.4991455078125
2023-11-28,1407.239013671875,1412.0712179112752,1387.960425757636,1404.5988875863795,1123470,SBILIFE.NS,1407.239013671875
2023-11-29,1402.656005859375,1416.5546132072132,1400.8128553736647,1410.2279429157813,887709,SBILIFE.NS,1402.656005859375
2023-11-30,1429.9549560546875,1438.8718883206134,1403.8516639267561,1404.798110459578,3027395,SBILIFE.NS,1429.9549560546875
2023-12-01,1418.397705078125,1439.668913489779,1414.8607535630922,1432.744603003675,808841,SBILIFE.NS,1418.397705078125
2023-12-04,1448.6358642578125,1453.3184762439464,1409.7797441023415,1434.5879066794434,2078827,SBILIFE.NS,1448.6358642578125
2023-12-05,1455.5601806640625,1466.6690701489647,1437.676450869152,1448.635869413546,1932719,SBILIFE.NS,1455.5601806640625
2023-12-06,1445.347900390625,1457.5527066053646,1439.8184489142902,1456.6062600775117,724418,SBILIFE.NS,1445.347900390625
2023-12-07,1450.37939453125,1477.9771540429856,1444.7502143912845,1451.4753120475345,1244939,SBILIFE.NS,1450.37939453125
2023-12-08,1459.79443359375,1464.1284825671369,1446.194889419204,1449.6321127912397,1654799,SBILIFE.NS,1459.79443359375
2023-12-11,1455.21142578125,1462.8830913629836,1449.6321100254195,1459.7944308085407,731571,SBILIFE.NS,1455.21142578125
2023-12-12,1475.9844970703125,1486.3960172749048,1454.5638161611064,1459.0970786759237,1763549,SBILIFE.NS,1475.9844970703125
2023-12-13,1461.388671875,1477.6783284821233,1454.6137100568858,1477.6783284821233,2279728,SBILIFE.NS,1461.388671875
2023-12-14,1464.42724609375,1472.1486539555983,1449.582192461173,1467.5656490970734,2953215,SBILIFE.NS,1464.42724609375
2023-12-15,1447.141357421875,1479.5214566412972,1443.2557211915514,1468.5620384439544,1482700,SBILIFE.NS,1447.141357421875
2023-12-18,1441.61181640625,1456.0085799688059,1436.3314423104064,1447.1413898139388,1580916,SBILIFE.NS,1441.61181640625
2023-12-19,1419.29443359375,1442.6578704864492,1413.8147248315431,1439.619074252152,1282514,SBILIFE.NS,1419.29443359375
2023-12-20,1404.0509033203125,1431.6985262169871,1398.870136146218,1431.6985262169871,1151553,SBILIFE.NS,1404.0509033203125
2023-12-21,1398.5711669921875,1405.0970508272055,1374.8589233134542,1396.3294678821378,1841616,SBILIFE.NS,1398.5711669921875
2023-12-22,1389.1561279296875,1412.4697021930588,1381.9328749892927,1408.7834010645672,1111420,SBILIFE.NS,1389.1561279296875
2023-12-26,1390.15234375,1403.9512223767456,1382.5305427059268,1394.8349553091266,875367,SBILIFE.NS,1390.15234375
2023-12-27,1416.106201171875,1418.7464488733349,1393.938287908229,1399.816545412244,718369,SBILIFE.NS,1416.106201171875
2023-12-28,1430.0048828125,1439.61918435279,1413.9641822767526,1423.2299209949194,1446654,SBILIFE.NS,1430.0048828125
2023-12-29,1427.314697265625,1429.954944968238,1415.8073815496487,1427.7132458731824,383858,SBILIFE.NS,1427.314697265625
2024-01-01,1426.816650390625,1432.2963597062667,1420.6893147409594,1430.552815833108,158288,SBILIFE.NS,1426.816650390625
2024-01-02,1432.3460693359375,1444.3515400236824,1416.5047052451812,1431.6984430717955,691712,SBILIFE.NS,1432.3460693359375
2024-01-03,1417.451171875,1435.5840994287685,1410.3773902907094,1424.7242885695268,550221,SBILIFE.NS,1417.451171875
2024-01-04,1426.318359375,1431.2999128246333,1409.779626246209,1415.5582768957665,938454,SBILIFE.NS,1426.318359375
2024-01-05,1448.7852783203125,1462.5841576636508,1428.4106508359223,1430.6026074229271,1258280,SBILIFE.NS,1448.7852783203125
2024-01-08,1415.8074951171875,1454.7133584490814,1411.1746256251265,1448.785357903521,738502,SBILIFE.NS,1415.8074951171875
2024-01-09,1444.0029296875,1462.833226775709,1415.7575448651676,1423.728030691291,1871763,SBILIFE.NS,1444.0029296875
2024-01-10,1446.09521484375,1489.8332818611102,1442.6579913438525,1449.5823025300092,2547856,SBILIFE.NS,1446.09521484375
2024-01-11,1422.5325927734375,1457.9016257727747,1420.6395779508875,1444.7005078223178,908421,SBILIFE.NS,1422.5325927734375
2024-01-12,1430.0048828125,1435.5841987458198,1413.266813392575,1429.5067274323828,557158,SBILIFE.NS,1430.0048828125
2024-01-15,1424.7742919921875,1439.22079842797,1419.294582654477,1436.680157268862,902104,SBILIFE.NS,1424.7742919921875
2024-01-16,1403.6025390625,1426.6172915191557,1400.3645293422792,1419.7925876636045,1729041,SBILIFE.NS,1403.6025390625
2024-01-17,1415.906982421875,1439.6191042236599,1381.434656360484,1391.8460545774499,2628568,SBILIFE.NS,1415.906982421875
2024-01-18,1399.7169189453125,1432.6947786073454,1379.093214598392,1411.6726472786145,2296538,SBILIFE.NS,1399.7169189453125
2024-01-19,1435.28515625,1439.668947611702,1400.2150685963,1400.7132239414943,570639,SBILIFE.NS,1435.28515625
2024-01-23,1370.42529296875,1443.305441015506,1362.3053368834398,1438.6725721896582,2880301,SBILIFE.NS,1370.42529296875
2024-01-24,1405.34619140625,1408.6838081288274,1363.5011394790959,1375.3073976631213,1255876,SBILIFE.NS,1405.34619140625
2024-01-25,1375.805419921875,1409.679982490003,1352.1430416573737,1409.679982490003,3230297,SBILIFE.NS,1375.805419921875
2024-01-29,1413.1671142578125,1419.3441919194668,1382.8792448026957,1382.8792448026957,1607583,SBILIFE.NS,1413.1671142578125
2024-01-30,1393.8387451171875,1428.410679639728,1387.7114096549024,1419.7428247262276,1464906,SBILIFE.NS,1393.8387451171875
2024-01-31,1395.980712890625,1401.3109506255369,1376.6023974802117,1394.8349313016363,1343827,SBILIFE.NS,1395.980712890625
2024-02-01,1427.4642333984375,1454.3147595821304,1393.3405900594764,1402.108173346378,1803699,SBILIFE.NS,1427.4642333984375
2024-02-02,1430.1541748046875,1450.6284087548088,1414.8110870080575,1435.484534454254,1817169,SBILIFE.NS,1430.1541748046875
2024-02-05,1414.6116943359375,1454.613592452369,1409.6800051190985,1429.7058254583214,1010779,SBILIFE.NS,1414.6116943359375
2024-02-06,1458.598876953125,1464.526877019534,1399.716938416509,1417.3515893054587,1515381,SBILIFE.NS,1458.598876953125
2024-02-07,1464.0286865234375,1487.491851788717,1448.2870506821082,1467.1670895032455,690402,SBILIFE.NS,1464.0286865234375
2024-02-08,1453.6671142578125,1486.5951085339848,1449.781478367475,1476.4327884699821,1679065,SBILIFE.NS,1453.6671142578125
2024-02-09,1434.388427734375,1462.584068437383,1431.2002822277252,1462.584068437383,596482,SBILIFE.NS,1434.388427734375
2024-02-12,1430.7021484375,1446.6431194507313,1417.9991871613315,1437.128303729226,515507,SBILIFE.NS,1430.7021484375
2024-02-13,1462.185546875,1470.4051100818626,1422.9308812964157,1430.702153339978,1388464,SBILIFE.NS,1462.185546875
2024-02-14,1448.3369140625,1458.5989636157065,1433.7410586146414,1454.6137205457183,504590,SBILIFE.NS,1448.3369140625
2024-02-15,1447.9881591796875,1458.9475770890283,1438.3239938530712,1458.5988926613595,736364,SBILIFE.NS,1447.9881591796875
2024-02-16,1502.884765625,1510.6061732358692,1446.2445289582924,1451.0268687717153,2008339,SBILIFE.NS,1502.884765625
2024-02-19,1483.357177734375,1516.3849021277056,1480.5177165320438,1511.5029553198597,1163429,SBILIFE.NS,1483.357177734375
2024-02-20,1507.966064453125,1512.0509138794569,1467.9143025145722,1483.357117912134,1569035,SBILIFE.NS,1507.966064453125
2024-02-21,1496.1597900390625,1513.8941698641333,1489.8831053472406,1504.479082016419,1156081,SBILIFE.NS,1496.1597900390625
2024-02-22,1504.08056640625,1507.9163385165407,1464.7760338673872,1504.4292508490098,1355358,SBILIFE.NS,1504.08056640625
2024-02-23,1523.508544921875,1530.5823266314605,1495.7114518180506,1502.8350977110676,1115653,SBILIFE.NS,1523.508544921875
2024-02-26,1543.434814453125,1547.6691351180373,1519.4734923954595,1525.5012210487907,1283074,SBILIFE.NS,1543.434814453125
2024-02-27,1537.0084228515625,1563.2114421357264,1533.2225152753417,1548.0675685909341,1764621,SBILIFE.NS,1537.0084228515625
2024-02-28,1534.5177001953125,1551.0066910218163,1530.7317924858153,1538.303729524769,834214,SBILIFE.NS,1534.5177001953125
2024-02-29,1546.822265625,1561.3185137100038,1519.772405101899,1534.5177308682944,1672455,SBILIFE.NS,1546.822265625
2024-03-01,1536.4605712890625,1563.5601736980125,1530.3831003392565,1559.1266397282257,1088145,SBILIFE.NS,1536.4605712890625
2024-03-04,1512.349853515625,1548.266904682138,1502.685687893716,1548.117433745724,2126926,SBILIFE.NS,1512.349853515625
2024-03-05,1485.748291015625,1519.3737762272108,1482.4604171469546,1519.3737762272108,1476872,SBILIFE.NS,1485.748291015625
2024-03-06,1514.7908935546875,1518.2779811910382,1481.5140900723775,1486.7447215269033,1568041,SBILIFE.NS,1514.7908935546875
2024-03-07,1504.8277587890625,1515.687570126872,1483.5066847315209,1514.3923175231105,2468543,SBILIFE.NS,1504.8277587890625
2024-03-11,1526.4476318359375,1534.1192973622067,1508.015883491209,1521.3166072970614,1824218,SBILIFE.NS,1526.4476318359375
2024-03-12,1510.8056640625,1546.0252251808415,1503.4828042846218,1527.3443983903528,1608593,SBILIFE.NS,1510.8056640625
2024-03-13,1481.86279296875,1526.9458551145103,1475.1875594868673,1518.377606853895,1461171,SBILIFE.NS,1481.86279296875
2024-03-14,1500.29443359375,1508.9624095998147,1459.8941079413169,1476.7316613667438,1094035,SBILIFE.NS,1500.29443359375
2024-03-15,1497.1505126953125,1502.0910606518387,1478.2863918676674,1479.1847065429688,1466897,SBILIFE.NS,1497.1505126953125
2024-03-18,1486.8699951171875,1500.5938744908685,1475.4917489617424,1490.163774902238,641326,SBILIFE.NS,1486.8699951171875
2024-03-19,1458.5738525390625,1486.1213965175157,1453.533519115011,1477.1884475464356,1010444,SBILIFE.NS,1458.5738525390625
2024-03-20,1455.6295166015625,1466.6584519249964,1447.245449629131,1457.2264527300215,477278,SBILIFE.NS,1455.6295166015625
2024-03-21,1465.26123046875,1474.1941796397984,1455.2302734697535,1470.1019926760514,958834,SBILIFE.NS,1465.26123046875
2024-03-22,1498.2484130859375,1508.1296309322647,1455.3300979766805,1471.199917931276,563028,SBILIFE.NS,1498.2484130859375
2024-03-26,1483.576416015625,1506.5825564671218,1455.030769768986,1455.7293912934074,1349881,SBILIFE.NS,1483.576416015625
2024-03-27,1476.7393798828125,1496.1523824068265,1470.7008242004397,1487.1694795104547,795193,SBILIFE.NS,1476.7393798828125
2024-03-28,1497.4000244140625,1518.9589672367426,1477.188492673096,1477.188492673096,1704887,SBILIFE.NS,1497.4000244140625
2024-04-01,1487.1195068359375,1516.214155214429,1483.9256345821245,1495.1542630597091,838186,SBILIFE.NS,1487.1195068359375
2024-04-02,1467.806396484375,1493.75700640016,1462.5165375661356,1492.160070157643,941688,SBILIFE.NS,1467.806396484375
2024-04-03,1458.0250244140625,1470.1518460660645,1453.2840478022924,1467.2074988004385,1862464,SBILIFE.NS,1458.0250244140625
2024-04-04,1460.9693603515625,1472.2479428337945,1444.2511797975822,1464.7122365949908,1905528,SBILIFE.NS,1460.9693603515625
2024-04-05,1482.478515625,1487.0697529200718,1457.3762671663746,1466.209430997689,836975,SBILIFE.NS,1482.478515625
2024-04-08,1515.914794921875,1525.097269010393,1484.17515642569,1485.8718782121282,822205,SBILIFE.NS,1515.914794921875
2024-04-09,1507.6805419921875,1524.498508628692,1500.1947893197,1522.20282907376,718575,SBILIFE.NS,1507.6805419921875
