Date,Close,High,Low,Open,Volume,Symbol,Adj Close
,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,,
2023-08-01,1813.452392578125,1830.5240885386709,1800.5746061707089,1827.5636319970288,512567,GRASIM.NS,1813.452392578125
2023-08-02,1796.9727783203125,1815.6234498414753,1782.2200797319101,1808.5184263601452,650377,GRASIM.NS,1796.9727783203125
2023-08-03,1806.396728515625,1810.3932662723932,1770.5263327443513,1784.1442636433296,664460,GRASIM.NS,1806.396728515625
2023-08-04,1801.3638916015625,1821.593415026594,1796.1339011040138,1806.3966312145812,325948,GRASIM.NS,1801.3638916015625
2023-08-07,1831.1162109375,1840.3428603646164,1801.956094849061,1802.7949251382981,970459,GRASIM.NS,1831.1162109375
2023-08-08,1820.11328125,1843.7472271880313,1807.6301178961248,1833.1884391457447,481950,GRASIM.NS,1820.11328125
2023-08-09,1821.2974853515625,1825.5407379703454,1803.3376156913062,1820.6068048606012,529863,GRASIM.NS,1821.2974853515625
2023-08-10,1806.1500244140625,1830.5241157051246,1799.982517387848,1810.886706575537,703299,GRASIM.NS,1806.1500244140625
2023-08-11,1813.3436279296875,1825.6969131056285,1794.4417773536973,1814.5839786516754,749144,GRASIM.NS,1813.3436279296875
2023-08-14,1797.66650390625,1820.7358120478955,1779.8560397891347,1810.7639999370983,530231,GRASIM.NS,1797.66650390625
2023-08-16,1802.7764892578125,1805.8524375160787,1771.6701948770656,1797.9145575218174,399331,GRASIM.NS,1802.7764892578125
2023-08-17,1786.8511962890625,1798.3610429775617,1779.7567549661633,1795.9300771647356,497072,GRASIM.NS,1786.8511962890625
2023-08-18,1777.0281982421875,1786.8511677916076,1771.7693544692486,1781.0466913125415,441358,GRASIM.NS,1777.0281982421875
2023-08-21,1794.342529296875,1798.9067766968956,1776.085539696792,1777.0282062349963,267446,GRASIM.NS,1794.342529296875
2023-08-22,1791.7628173828125,1810.8135108533484,1784.0730073894108,1795.930152779398,366115,GRASIM.NS,1791.7628173828125
2023-08-23,1783.6761474609375,1800.89124271941,1779.062285964717,1795.9300830197944,418171,GRASIM.NS,1783.6761474609375
2023-08-24,1764.2283935546875,1799.3533015371038,1757.2331803751767,1790.968895565542,924665,GRASIM.NS,1764.2283935546875
2023-08-25,1762.4425048828125,1768.7927360359542,1744.3839704394634,1746.318796043677,659271,GRASIM.NS,1762.4425048828125
2023-08-28,1770.777099609375,1776.0855574874674,1754.5542850081797,1764.1291845560593,773224,GRASIM.NS,1770.777099609375
2023-08-29,1787.7939453125,1792.903825715342,1765.2703911853926,1771.1244820559862,643399,GRASIM.NS,1787.7939453125
2023-08-30,1792.606201171875,1810.714349103804,1785.8590579731867,1790.9689381994115,475187,GRASIM.NS,1792.606201171875
2023-08-31,1777.0281982421875,1804.8600871690562,1767.9989315394114,1792.6061518455801,1249751,GRASIM.NS,1777.0281982421875
2023-09-01,1797.41845703125,1810.8135158154162,1774.0019719760273,1776.0856396800298,421915,GRASIM.NS,1797.41845703125
2023-09-04,1826.73876953125,1836.313791130215,1800.8913185407803,1800.9409325719255,947843,GRASIM.NS,1826.73876953125
2023-09-05,1839.3896484375,1857.4481820566223,1830.1619255131782,1838.050069662866,884678,GRASIM.NS,1839.3896484375
2023-09-06,1824.20849609375,1844.5491535502256,1802.8756796605996,1840.5802744375017,598389,GRASIM.NS,1824.20849609375
2023-09-07,1833.0394287109375,1836.7106236502902,1811.3591924687264,1817.7590373996038,409810,GRASIM.NS,1833.0394287109375
2023-09-08,1835.37109375,1841.8206744846566,1825.7961939146721,1833.039477531321,365560,GRASIM.NS,1835.37109375
2023-09-11,1847.8731689453125,1854.570698038494,1831.4517765987375,1835.3710416762333,433848,GRASIM.NS,1847.8731689453125
2023-09-12,1856.4063720703125,1905.0750611674455,1821.728110083425,1850.5026671961245,1858204,GRASIM.NS,1856.4063720703125
2023-09-13,1917.9739990234375,1931.3690570486683,1841.2252317325515,1864.393766922514,2896732,GRASIM.NS,1917.9739990234375
2023-09-14,1916.5848388671875,1938.8107078977596,1903.63630687624,1927.896229499087,1225975,GRASIM.NS,1916.5848388671875
2023-09-15,1957.5142822265625,1972.4968682549502,1917.7260185176094,1926.9041277716299,1672773,GRASIM.NS,1957.5142822265625
2023-09-18,1942.2340087890625,1972.6457070709823,1937.818603276581,1964.6087205347408,682473,GRASIM.NS,1942.2340087890625
2023-09-20,1929.5830078125,1944.764171295714,1914.997334289214,1942.233977381845,582031,GRASIM.NS,1929.5830078125
2023-09-21,1896.64111328125,1924.9195293533126,1881.3608433643421,1917.0809990776902,1002208,GRASIM.NS,1896.64111328125
2023-09-22,1897.087646484375,1913.955443809344,1874.613706992357,1891.8784165561278,678725,GRASIM.NS,1897.087646484375
